Flight,YearMonthDay,ScheduledDeparture,DepHour,Origin,O_WeatherStationID,O_HourlyPrecip,O_SkyConditions,O_Visibility,O_DBT,O_DewPointTemp,O_RelativeHumidityPercent,O_WindSpeed,O_WindDirection,O_WindGustValue,O_StationPressure,O_GroundHeight,O_StationHeight,O_BarometerHeight,O_Latitude,O_Longitude,O_TimeZone,ScheduledArrival,ArrHour,Destination,D_WeatherStationID,D_HourlyPrecip,D_SkyConditions,D_Visibility,D_DBT,D_DewPointTemp,D_RelativeHumidityPercent,D_WindSpeed,D_WindDirection,D_WindGustValue,D_StationPressure,D_GroundHeight,D_StationHeight,D_BarometerHeight,D_Latitude,D_Longitude,D_TimeZone,ScheduledTravelTime,Distance,ActualArrivalTimeStamp
MFR_SFO_34331,20040714,14/07/04 10:30,10,MFR,24225,0.0,CLR,10,83,52,34,4,VRB,0,28.57,1301,1329,1304,42.23,-122.52,8,14/07/04 11:44,11,SFO,23234,0.0,FEW,10,66,54,65,15,270,22,29.95,86,18,89,37.37,-122.24,8,74,329,14/07/04 11:44
ACV_SFO_49933,20041124,24/11/04 08:30,8,ACV,24283,0.0,CLR,9,45,44,97,0,000,0,30.04,222,210,225,40.59,-124.07,8,24/11/04 09:48,9,SFO,23234,0.0,CLR,7,53,46,77,0,000,0,30.17,86,18,89,37.37,-122.24,8,78,250,24/11/04 10:28
SBN_ATL_31558,20040522,22/05/04 12:17,12,SBN,14848,0.0,CLR,10,83,68,61,20,220,27,28.95,777,773,780,41.43,-86.2,6,22/05/04 15:12,15,ATL,13874,0.0,FEW,7,75,67,76,0,000,0,29.01,971,1026,974,33.38,-84.26,5,115,566,22/05/04 15:12
MEM_ATL_30257,20040706,06/07/04 11:08,11,MEM,13893,0.0,SCT,10,86,75,70,8,240,0,29.72,283,332,286,35.04,-89.59,6,06/07/04 13:25,13,ATL,13874,0.0,SCT,10,90,70,52,7,310,0,29.05,971,1026,974,33.38,-84.26,5,77,332,06/07/04 13:25
RDU_ATL_48024,20040507,07/05/04 11:56,11,RDU,13722,0.0,FEW,10,85,59,42,6,010,0,29.69,427,437,430,35.52,-78.47,5,07/05/04 13:17,13,ATL,13874,0.0,CLR,10,84,54,36,11,300,17,29.18,971,1026,974,33.38,-84.26,5,81,356,07/05/04 13:17
LGA_ORD_32552,20040901,01/09/04 11:00,11,LGA,14732,0.0,SCT,10,78,56,47,13,330,0,30.10,36,31,39,40.47,-73.53,5,01/09/04 12:27,12,ORD,94846,0.0,FEW,10,82,59,46,4,230,0,29.50,655,674,658,41.59,-87.55,6,147,733,01/09/04 12:27
HPN_ORD_28107,20040512,12/05/04 06:00,6,HPN,94745,0.0,CLR,8,69,62,78,0,000,0,29.77,379,397,399,41.04,-73.43,5,12/05/04 07:35,7,ORD,94846,0.0,FEW,10,73,65,76,11,190,0,29.28,655,674,658,41.59,-87.55,6,155,738,12/05/04 07:35
CLE_RDU_27493,20040508,08/05/04 17:40,17,CLE,14820,0.0,FEW,10,75,62,64,5,250,0,29.18,802,805,805,41.24,-81.51,5,08/05/04 19:08,19,RDU,13722,0.0,CLR,10,73,61,66,8,090,17,29.74,427,437,430,35.52,-78.47,5,88,416,08/05/04 19:08
CLE_MDW_31402,20040921,21/09/04 13:20,13,CLE,14820,0.0,BKN,10,76,48,37,4,310,0,29.44,802,805,805,41.24,-81.51,5,21/09/04 13:30,13,MDW,14819,0.0,CLR,10,82,47,29,11,190,0,29.51,616,618,619,41.47,-87.45,6,70,307,21/09/04 13:30
FLL_DTW_37115,20041110,10/11/04 11:03,11,FLL,12849,0.0,SCT,10,79,65,62,18,060,24,30.07,117,11,120,26.04,-80.09,5,10/11/04 13:59,13,DTW,94847,0.0,FEW,10,60,33,36,16,220,21,29.46,628,664,631,42.13,-83.21,5,176,1127,10/11/04 13:59
OAK_LAX_25940,20041121,21/11/04 07:00,7,OAK,23230,,,,,,,,,,,85,88,88,37.43,-122.13,8,21/11/04 08:15,8,LAX,23174,0.0,FEW,10,51,42,71,5,VRB,0,29.50,323,326,326,33.56,-118.25,8,75,337,21/11/04 08:15
FAT_LAX_50123,20040722,22/07/04 05:50,5,FAT,93193,0.0,CLR,10,75,55,50,0,000,0,29.44,372,327,375,36.47,-119.43,8,22/07/04 06:51,6,LAX,23174,0.0,BKN,3,68,62,81,3,VRB,0,29.56,323,326,326,33.56,-118.25,8,61,209,22/07/04 09:46
OGG_LAX_26165,20040521,21/05/04 14:15,14,OGG,22516,0.0,FEW,10,85,71,63,14,050,0,30.00,41,50,44,20.54,-156.26,10,21/05/04 22:09,22,LAX,23174,0.0,SCT,10,61,58,90,6,VRB,0,29.66,323,326,326,33.56,-118.25,8,294,2486,21/05/04 22:09
DFW_JFK_53729,20040705,05/07/04 09:10,9,DFW,3927,0.0,FEW,10,85,71,63,13,190,0,29.41,559,596,562,32.54,-97.02,6,05/07/04 13:44,13,JFK,94789,0.0,FEW,5,80,74,82,10,160,0,29.82,29,22,32,40.4,-73.48,5,214,1391,05/07/04 13:44
FCA_SLC_34246,20040305,05/03/04 06:14,6,FCA,24146,0.0,OVC,10,31,28,89,4,180,0,26.74,2978,2973,2981,48.18,-114.16,7,05/03/04 07:40,7,SLC,24127,0.0,FEW,5,32,29,88,3,260,0,25.73,4221,4227,4224,40.47,-111.58,7,86,532,05/03/04 07:40
LAS_SLC_34063,20040510,10/05/04 13:25,13,LAS,23169,0.0,SCT,8,92,34,13,15,200,27,27.32,2127,2180,2091,36.05,-115.1,8,10/05/04 15:44,15,SLC,24127,0.0,BKN,10,85,10,6,31,200,42,25.13,4221,4227,4224,40.47,-111.58,7,79,368,10/05/04 15:44
DCA_CMH_27571,20040319,19/03/04 15:20,15,DCA,13743,0.0,BKN,10,49,29,46,10,360,0,30.40,10,65,3,38.52,-77.02,5,19/03/04 16:45,16,CMH,14821,0.0,CLR,10,47,28,48,6,170,0,29.47,846,816,849,39.59,-82.53,5,85,322,19/03/04 18:16
LAX_IAH_29076,20040511,11/05/04 16:15,16,LAX,23174,0.0,FEW,10,65,53,66,10,220,0,29.50,323,326,326,33.56,-118.25,8,11/05/04 21:23,21,IAH,12960,0.0,FEW,10,68,66,93,5,120,0,29.78,118,108,121,29.59,-95.22,6,188,1379,11/05/04 21:23
LAS_IAH_44947,20040501,01/05/04 09:45,9,LAS,23169,0.0,CLR,10,77,36,23,7,090,0,27.94,2127,2180,2091,36.05,-115.1,8,01/05/04 14:47,14,IAH,12960,0.0,OVC,10,65,62,90,8,310,0,29.79,118,108,121,29.59,-95.22,6,182,1222,01/05/04 16:23
JAN_CVG_30400,20040710,10/07/04 14:55,14,JAN,3940,0.0,SCT,10,90,67,47,4,VRB,0,29.81,293,331,296,32.19,-90.05,6,10/07/04 17:40,17,CVG,93814,0.04,BKN,5,71,68,90,6,130,0,29.16,882,883,885,39.02,-84.4,5,105,555,10/07/04 17:40
DFW_SJC_37807,20040729,29/07/04 17:53,17,DFW,3927,0.0,FEW,10,84,73,70,7,170,0,29.21,559,596,562,32.54,-97.02,6,29/07/04 19:25,19,SJC,23293,0.0,FEW,10,64,57,78,8,330,0,29.81,87,50,90,37.22,-121.56,8,212,1438,29/07/04 19:25
ATL_AUS_28718,20040531,31/05/04 17:35,17,ATL,13874,0.0,SCT,10,72,63,73,10,270,0,28.82,971,1026,974,33.38,-84.26,5,31/05/04 19:11,19,AUS,13904,0.0,FEW,9,85,78,80,6,170,0,28.97,658,495,661,30.11,-97.41,6,156,813,31/05/04 21:11
ORD_DEN_28888,20040507,07/05/04 06:30,6,ORD,94846,0.02,SCT,10,48,37,66,10,060,17,29.56,655,674,658,41.59,-87.55,6,07/05/04 07:55,7,DEN,3017,0.0,FEW,10,62,49,62,4,270,0,24.74,5379,5431,5382,39.5,-104.4,7,145,888,07/05/04 07:55
LAX_MCI_43069,20040701,01/07/04 08:25,8,LAX,23174,0.0,BKN,10,68,54,61,8,250,0,29.72,323,326,326,33.56,-118.25,8,01/07/04 13:35,13,MCI,3947,0.01,SCT,10,79,71,77,9,130,0,28.93,1005,1025,1008,39.18,-94.43,6,190,1363,01/07/04 13:35
DFW_MCI_46397,20040513,13/05/04 17:45,17,DFW,3927,0.11,SCT,5,65,61,87,22,310,28,29.34,559,596,562,32.54,-97.02,6,13/05/04 19:18,19,MCI,3947,0.0,OVC,9,48,47,96,11,350,0,29.00,1005,1025,1008,39.18,-94.43,6,93,460,13/05/04 20:54
LGA_CLT_35272,20040308,08/03/04 07:00,7,LGA,14732,0.02,BKN,2,34,34,100,12,060,0,29.66,36,31,39,40.47,-73.53,5,08/03/04 09:08,9,CLT,13881,0.0,FEW,10,50,16,26,13,310,21,29.24,721,769,724,35.13,-80.56,5,128,544,08/03/04 09:08
EWR_CLT_30496,20040505,05/05/04 17:20,17,EWR,14734,0.0,FEW,10,62,47,58,9,150,0,29.85,25,30,28,40.43,-74.1,5,05/05/04 19:15,19,CLT,13881,0.0,CLR,10,66,56,70,0,000,0,29.25,721,769,724,35.13,-80.56,5,115,529,05/05/04 19:15
RSW_CLT_40794,20040503,03/05/04 17:00,17,RSW,12894,0.0,FEW,10,75,70,84,0,000,0,29.95,29,30,32,26.32,-81.45,5,03/05/04 18:50,18,CLT,13881,0.0,FEW,10,52,42,69,4,310,0,29.27,721,769,724,35.13,-80.56,5,110,600,03/05/04 18:50
TPA_CLE_33274,20040711,11/07/04 15:48,15,TPA,12842,0.0,FEW,10,86,70,59,3,VRB,0,30.04,8,11,40,27.58,-82.32,5,11/07/04 18:19,18,CLE,14820,0.0,SCT,10,79,60,52,3,330,0,29.17,802,805,805,41.24,-81.51,5,151,927,11/07/04 18:19
ELP_PHX_51097,20041123,23/11/04 09:00,9,ELP,23044,0.0,SCT,10,45,35,68,17,250,20,25.85,3942,3916,3945,31.49,-106.23,7,23/11/04 10:15,10,PHX,23183,0.0,SCT,10,53,40,61,5,290,0,28.89,1103,1107,1106,33.26,-111.59,7,75,347,23/11/04 10:15
DFW_PHX_45669,20041102,02/11/04 17:46,17,DFW,3927,0.0,OVC,10,55,49,80,14,020,0,29.42,559,596,562,32.54,-97.02,6,02/11/04 19:19,19,PHX,23183,0.0,CLR,10,64,23,21,6,310,0,29.02,1103,1107,1106,33.26,-111.59,7,153,868,02/11/04 19:19
COS_DFW_45760,20040705,05/07/04 15:17,15,COS,93037,0.0,SCT,10,76,44,32,4,050,0,23.98,6180,6170,6183,38.49,-104.43,7,05/07/04 18:04,18,DFW,3927,0.0,FEW,10,88,70,55,9,160,0,29.33,559,596,562,32.54,-97.02,6,107,592,05/07/04 18:04
SAN_DFW_43476,20040913,13/09/04 07:15,7,SAN,23188,0.0,OVC,10,70,59,68,8,150,0,29.80,78,28,81,32.44,-117.1,8,13/09/04 12:17,12,DFW,3927,0.0,FEW,10,90,62,39,8,160,15,29.33,559,596,562,32.54,-97.02,6,182,1171,13/09/04 12:17
PHL_ATL_46110,20040530,30/05/04 11:20,11,PHL,13739,0.0,FEW,10,71,46,41,7,260,0,30.00,59,28,62,39.52,-75.14,5,30/05/04 13:27,13,ATL,13874,0.0,SCT,10,86,69,57,11,200,17,28.91,971,1026,974,33.38,-84.26,5,127,665,30/05/04 13:27
PHF_ATL_50110,20041114,14/11/04 13:15,13,PHF,93741,0.0,CLR,10,51,24,35,8,060,0,30.62,56,51,59,37.08,-76.29,5,14/11/04 15:03,15,ATL,13874,0.0,SCT,10,54,24,31,13,070,0,29.52,971,1026,974,33.38,-84.26,5,108,508,14/11/04 15:03
MEM_ATL_36442,20041120,20/11/04 14:00,14,MEM,13893,0.0,SCT,9,65,56,73,4,210,0,29.79,283,332,286,35.04,-89.59,6,20/11/04 16:16,16,ATL,13874,0.0,FEW,8,65,55,70,4,260,0,29.10,971,1026,974,33.38,-84.26,5,76,332,20/11/04 16:16
MEM_ATL_43500,20041127,27/11/04 14:00,14,MEM,13893,0.02,SCT,8,54,50,87,11,290,0,29.48,283,332,286,35.04,-89.59,6,27/11/04 16:16,16,ATL,13874,0.02,FEW,10,46,46,100,7,100,0,28.80,971,1026,974,33.38,-84.26,5,76,332,27/11/04 16:16
SJC_ORD_35074,20040704,04/07/04 13:35,13,SJC,23293,0.0,FEW,10,82,59,46,10,320,0,29.79,87,50,90,37.22,-121.56,8,04/07/04 19:42,19,ORD,94846,0.0,FEW,10,77,66,69,6,250,0,29.04,655,674,658,41.59,-87.55,6,247,1829,04/07/04 19:42
PHL_MDW_47200,20041122,22/11/04 17:10,17,PHL,13739,0.0,SCT,10,54,42,64,6,340,0,30.10,59,28,62,39.52,-75.14,5,22/11/04 18:25,18,MDW,14819,0.0,OVC,9,47,37,69,6,200,0,29.34,616,618,619,41.47,-87.45,6,135,668,22/11/04 18:25
SEA_JNU_53743,20040722,22/07/04 07:00,7,SEA,24233,0.0,CLR,10,69,55,61,14,010,0,29.62,447,450,450,47.28,-122.19,8,22/07/04 08:30,8,JNU,25309,0.0,BKN,10,61,53,75,3,320,0,30.28,37,24,40,58.21,-134.34,9,150,909,22/07/04 08:30
JAX_DTW_40828,20040509,09/05/04 13:32,13,JAX,13889,0.0,FEW,10,83,56,40,11,100,0,30.13,31,32,34,30.29,-81.41,5,09/05/04 15:55,15,DTW,94847,0.0,FEW,10,76,61,60,9,150,0,29.29,628,664,631,42.13,-83.21,5,143,814,09/05/04 15:55
IAH_LAX_29721,20040511,11/05/04 13:40,13,IAH,12960,0.0,SCT,7,76,73,91,8,140,0,29.80,118,108,121,29.59,-95.22,6,11/05/04 15:09,15,LAX,23174,0.0,FEW,10,66,57,73,9,240,0,29.51,323,326,326,33.56,-118.25,8,209,1379,11/05/04 17:47
MSY_MSP_54455,20041110,10/11/04 13:17,13,MSY,12916,0.0,FEW,9,68,65,90,4,080,0,30.14,4,20,7,29.59,-90.15,6,10/11/04 15:59,15,MSP,14922,0.0,SCT,10,45,23,42,16,340,0,29.20,871,838,874,44.53,-93.14,6,162,1040,10/11/04 15:59
CVG_SGF_54910,20041103,03/11/04 16:20,16,CVG,93814,0.0,BKN,9,48,41,77,10,080,0,29.18,882,883,885,39.02,-84.4,5,03/11/04 16:58,16,SGF,13995,0.0,OVC,1,47,45,93,3,330,0,28.55,1277,1270,1280,37.14,-93.23,6,98,491,03/11/04 18:36
MCO_JFK_46347,20041125,25/11/04 07:30,7,MCO,12815,0.0,SCT,10,70,64,82,15,290,0,29.79,95,106,98,28.26,-81.19,5,25/11/04 09:55,9,JFK,94789,0.01,SCT,0.75,58,57,97,15,180,0,29.27,29,22,32,40.4,-73.48,5,145,944,25/11/04 09:55
TPA_PHL_43999,20040705,05/07/04 15:30,15,TPA,12842,0.0,FEW,10,81,69,67,0,000,0,30.08,8,11,40,27.58,-82.32,5,05/07/04 18:05,18,PHL,13739,0.0,FEW,10,85,68,57,11,230,0,29.81,59,28,62,39.52,-75.14,5,155,920,05/07/04 18:05
LAS_BUR_48295,20041124,24/11/04 12:25,12,LAS,23169,0.0,CLR,10,59,32,36,0,000,0,27.94,2127,2180,2091,36.05,-115.1,8,24/11/04 13:30,13,BUR,23152,0.0,CLR,9,66,41,40,5,VRB,0,29.33,731,732,734,34.12,-118.22,8,65,223,24/11/04 13:30
BUR_OAK_30002,20041129,29/11/04 13:10,13,BUR,23152,0.0,CLR,10,58,16,19,7,140,0,29.51,731,732,734,34.12,-118.22,8,29/11/04 14:20,14,OAK,23230,0.0,BKN,10,52,30,43,4,240,0,30.31,85,88,88,37.43,-122.13,8,70,325,29/11/04 14:20
ORD_DCA_47852,20040507,07/05/04 06:30,6,ORD,94846,0.02,SCT,10,48,37,66,10,060,17,29.56,655,674,658,41.59,-87.55,6,07/05/04 09:14,9,DCA,13743,0.0,SCT,9,72,62,71,8,180,0,30.07,10,65,3,38.52,-77.02,5,104,612,07/05/04 09:14
ATL_EVV_50990,20040505,05/05/04 14:10,14,ATL,13874,0.0,FEW,10,80,56,44,9,240,0,29.04,971,1026,974,33.38,-84.26,5,05/05/04 14:28,14,EVV,93817,0.0,CLR,8,79,54,42,7,240,0,29.55,418,388,421,38.02,-87.32,5,78,350,05/05/04 14:28
DTW_CVG_45751,20040530,30/05/04 10:30,10,DTW,94847,0.0,FEW,10,67,48,51,12,100,0,29.25,628,664,631,42.13,-83.21,5,30/05/04 11:36,11,CVG,93814,0.04,OVC,2,67,66,97,9,210,0,28.91,882,883,885,39.02,-84.4,5,66,229,30/05/04 14:00
PIE_LGA_31748,20040706,06/07/04 16:25,16,PIE,12873,0.0,FEW,10,87,76,70,9,320,0,30.03,11,11,14,27.55,-82.41,5,06/07/04 19:05,19,LGA,14732,0.0,FEW,10,79,60,52,8,340,0,29.82,36,31,39,40.47,-73.53,5,160,1019,06/07/04 19:05
BOS_EWR_34285,20040908,08/09/04 10:25,10,BOS,14739,0.01,SCT,10,71,69,94,3,090,0,30.14,19,30,180,42.22,-71.01,5,08/09/04 11:40,11,EWR,14734,0.0,OVC,10,75,72,90,11,160,0,30.01,25,30,28,40.43,-74.1,5,75,200,08/09/04 14:15
SJC_SEA_34941,20040511,11/05/04 14:25,14,SJC,23293,0.0,FEW,10,66,42,42,11,280,16,29.88,87,50,90,37.22,-121.56,8,11/05/04 16:30,16,SEA,24233,0.0,SCT,10,58,45,62,3,230,0,29.55,447,450,450,47.28,-122.19,8,125,697,11/05/04 16:30
KTN_SEA_32867,20040703,03/07/04 15:53,15,KTN,25325,0.0,SCT,10,65,52,63,8,130,0,30.02,85,96,85,55.22,-131.43,9,03/07/04 18:49,18,SEA,24233,0.0,FEW,10,67,55,66,5,330,0,29.57,447,450,450,47.28,-122.19,8,116,680,03/07/04 18:49
DAL_ABQ_45950,20040926,26/09/04 17:40,17,DAL,13960,0.0,FEW,10,84,55,37,3,040,0,29.42,509,488,512,32.51,-96.51,6,26/09/04 18:25,18,ABQ,23050,0.0,FEW,10,61,47,60,12,120,0,24.84,5305,5314,5308,35.02,-106.37,7,105,580,26/09/04 18:25
CLE_SDF_43863,20040703,03/07/04 09:35,9,CLE,14820,0.0,SCT,10,78,57,48,4,030,0,29.16,802,805,805,41.24,-81.51,5,03/07/04 10:57,10,SDF,93821,0.0,SCT,10,88,74,63,9,190,0,29.39,481,488,484,38.11,-85.44,5,82,304,03/07/04 10:57
LAS_CLE_48528,20040918,18/09/04 09:30,9,LAS,23169,0.0,FEW,10,90,32,13,16,190,23,27.50,2127,2180,2091,36.05,-115.1,8,18/09/04 16:25,16,CLE,14820,0.0,CLR,10,64,45,50,12,020,0,29.39,802,805,805,41.24,-81.51,5,235,1825,18/09/04 16:25
IND_BWI_26754,20040102,02/01/04 15:10,15,IND,93819,0.0,OVC,3,56,55,97,12,180,0,29.03,794,808,797,39.43,-86.16,5,02/01/04 16:45,16,BWI,93721,0.0,FEW,9,46,45,96,3,120,0,29.89,193,155,196,39.1,-76.41,5,95,515,02/01/04 16:45
PIT_TPA_40108,20041122,22/11/04 11:45,11,PIT,94823,0.0,OVC,10,44,37,76,4,010,0,28.92,1172,1203,1175,40.3,-80.14,5,22/11/04 14:02,14,TPA,12842,0.0,NA,10,80,62,NA,5,250,0,30.05,8,11,40,27.58,-82.32,5,137,873,22/11/04 14:02
GRR_TPA_30844,20040730,30/07/04 08:05,8,GRR,94860,0.06,BKN,3,66,64,93,7,220,0,29.12,785,803,788,42.53,-85.31,5,30/07/04 10:36,10,TPA,12842,0.0,SCT,10,87,71,59,9,100,14,29.94,8,11,40,27.58,-82.32,5,151,1041,30/07/04 10:36
EWR_OKC_48415,20040308,08/03/04 15:20,15,EWR,14734,0.02,BKN,2.5,36,34,93,4,120,0,29.80,25,30,28,40.43,-74.1,5,08/03/04 18:10,18,OKC,13967,0.0,FEW,10,59,40,49,8,230,0,28.82,1281,1304,1284,35.23,-97.36,6,230,1325,08/03/04 18:10
BUR_SMF_54057,20041130,30/11/04 07:05,7,BUR,23152,0.0,CLR,10,39,20,46,0,000,0,29.58,731,732,734,34.12,-118.22,8,30/11/04 08:25,8,SMF,93225,0.0,FEW,7,35,31,85,5,340,0,30.44,19,33,22,38.42,-121.35,8,80,358,30/11/04 08:25
ORD_PHX_27246,20040910,10/09/04 08:56,8,ORD,94846,0.0,FEW,10,69,54,59,5,160,0,29.54,655,674,658,41.59,-87.55,6,10/09/04 10:38,10,PHX,23183,0.0,FEW,10,97,45,17,7,170,0,28.74,1103,1107,1106,33.26,-111.59,7,222,1440,10/09/04 10:38
MCO_STL_27559,20040709,09/07/04 11:30,11,MCO,12815,0.0,FEW,10,91,69,49,6,160,0,30.04,95,106,98,28.26,-81.19,5,09/07/04 12:45,12,STL,13994,0.0,FEW,10,90,71,54,6,270,0,29.24,707,710,710,38.45,-90.22,6,135,880,09/07/04 12:45
PBI_DFW_45096,20041125,25/11/04 08:05,8,PBI,12844,0.01,FEW,10,76,72,88,14,220,0,29.91,16,21,19,26.41,-80.06,5,25/11/04 10:06,10,DFW,3927,0.0,FEW,10,54,30,40,12,190,0,29.54,559,596,562,32.54,-97.02,6,181,1103,25/11/04 10:06
CLT_MHT_52369,20040706,06/07/04 16:15,16,CLT,13881,0.0,FEW,10,90,69,50,0,000,0,29.23,721,769,724,35.13,-80.56,5,06/07/04 18:22,18,MHT,14710,0.0,BKN,10,78,57,48,11,330,0,29.55,266,232,269,42.56,-71.26,5,127,737,06/07/04 18:22
BOS_ATL_28429,20040502,02/05/04 06:10,6,BOS,14739,0.0,OVC,10,65,59,81,13,220,17,30.02,19,30,180,42.22,-71.01,5,02/05/04 09:00,9,ATL,13874,0.01,FEW,10,68,65,90,13,220,18,28.85,971,1026,974,33.38,-84.26,5,170,946,02/05/04 09:00
VLD_ATL_48545,20040101,01/01/04 13:29,13,VLD,93845,0.0,CLR,10,68,44,42,3,VRB,0,30.15,198,198,201,30.47,-83.17,5,01/01/04 14:55,14,ATL,13874,0.0,SCT,10,68,30,24,0,000,0,29.31,971,1026,974,33.38,-84.26,5,86,208,01/01/04 14:55
EWR_ATL_44349,20041123,23/11/04 09:45,9,EWR,14734,0.0,BKN,9,50,41,71,5,030,0,30.10,25,30,28,40.43,-74.1,5,23/11/04 12:21,12,ATL,13874,0.0,OVC,0.0625,63,63,100,3,210,0,28.88,971,1026,974,33.38,-84.26,5,156,745,23/11/04 14:34
FNT_ATL_46437,20040904,04/09/04 10:44,10,FNT,14826,0.0,CLR,5,78,65,64,0,000,0,29.33,780,766,783,42.58,-83.45,5,04/09/04 12:37,12,ATL,13874,0.0,BKN,10,80,65,60,10,060,0,29.10,971,1026,974,33.38,-84.26,5,113,644,04/09/04 12:37
SJC_ORD_45352,20040924,24/09/04 11:01,11,SJC,23293,0.0,CLR,10,83,45,26,5,360,0,29.90,87,50,90,37.22,-121.56,8,24/09/04 17:15,17,ORD,94846,0.0,FEW,10,72,44,37,9,270,0,29.39,655,674,658,41.59,-87.55,6,254,1829,24/09/04 17:15
MHT_ORD_26699,20040911,11/09/04 07:20,7,MHT,14710,0.0,CLR,10,63,54,73,6,350,0,30.00,266,232,269,42.56,-71.26,5,11/09/04 08:54,8,ORD,94846,0.0,BKN,10,73,58,59,4,220,0,29.48,655,674,658,41.59,-87.55,6,154,843,11/09/04 08:54
MCO_ORD_55098,20040710,10/07/04 06:00,6,MCO,12815,0.0,SCT,9,77,74,90,0,000,0,30.04,95,106,98,28.26,-81.19,5,10/07/04 07:44,7,ORD,94846,0.0,FEW,10,68,62,81,4,VRB,0,29.45,655,674,658,41.59,-87.55,6,164,1005,10/07/04 07:44
LAS_ORD_39916,20040513,13/05/04 06:35,6,LAS,23169,0.0,CLR,10,67,29,24,10,060,0,27.79,2127,2180,2091,36.05,-115.1,8,13/05/04 12:11,12,ORD,94846,0.0,SCT,10,75,68,79,8,150,0,29.23,655,674,658,41.59,-87.55,6,216,1515,13/05/04 12:11
CLT_PIT_42519,20040522,22/05/04 16:00,16,CLT,13881,0.0,SCT,7,85,67,55,8,210,0,29.21,721,769,724,35.13,-80.56,5,22/05/04 17:21,17,PIT,94823,0.0,SCT,10,82,67,60,10,210,0,28.63,1172,1203,1175,40.3,-80.14,5,81,366,22/05/04 17:21
TPA_IND_31685,20040724,24/07/04 17:10,17,TPA,12842,0.13,SCT,5,76,73,91,3,VRB,0,29.96,8,11,40,27.58,-82.32,5,24/07/04 18:30,18,IND,93819,0.0,BKN,10,71,52,51,15,060,20,29.37,794,808,797,39.43,-86.16,5,140,838,24/07/04 18:30
MSP_DTW_26173,20040517,17/05/04 15:20,15,MSP,14922,0.0,SCT,10,65,51,61,6,VRB,0,29.07,871,838,874,44.53,-93.14,6,17/05/04 18:05,18,DTW,94847,0.0,FEW,10,70,64,82,8,150,0,29.38,628,664,631,42.13,-83.21,5,105,528,17/05/04 19:32
ORD_MSP_37236,20040930,30/09/04 09:00,9,ORD,94846,0.0,FEW,10,63,40,43,4,150,0,29.43,655,674,658,41.59,-87.55,6,30/09/04 10:37,10,MSP,14922,0.0,SCT,10,65,46,51,11,170,0,28.97,871,838,874,44.53,-93.14,6,97,334,30/09/04 10:37
PIT_MCO_54556,20040721,21/07/04 16:05,16,PIT,94823,0.0,FEW,4,83,67,59,7,210,0,28.73,1172,1203,1175,40.3,-80.14,5,21/07/04 18:17,18,MCO,12815,0.0,SCT,7,84,72,67,10,070,0,29.88,95,106,98,28.26,-81.19,5,132,834,21/07/04 21:17
SJC_SAN_38987,20040707,07/07/04 11:55,11,SJC,23293,0.0,FEW,10,76,54,47,12,210,0,29.81,87,50,90,37.22,-121.56,8,07/07/04 13:15,13,SAN,23188,0.0,OVC,10,71,59,66,7,280,0,29.91,78,28,81,32.44,-117.1,8,80,417,07/07/04 13:15
CLT_PHL_48245,20040521,21/05/04 07:00,7,CLT,13881,0.0,FEW,6,76,67,74,0,000,0,29.42,721,769,724,35.13,-80.56,5,21/05/04 08:35,8,PHL,13739,0.0,OVC,0.75,68,67,96,5,200,0,30.07,59,28,62,39.52,-75.14,5,95,448,21/05/04 08:35
BOS_DCA_33787,20041124,24/11/04 17:35,17,BOS,14739,0.01,OVC,1.5,49,47,93,9,110,0,29.82,19,30,180,42.22,-71.01,5,24/11/04 19:13,19,DCA,13743,0.05,OVC,5,63,60,90,10,200,0,29.57,10,65,3,38.52,-77.02,5,98,399,24/11/04 20:50
GSP_CVG_27809,20040912,12/09/04 13:15,13,GSP,3870,0.0,SCT,10,79,62,56,8,040,0,29.17,940,971,943,34.54,-82.13,5,12/09/04 14:42,14,CVG,93814,0.0,FEW,10,80,64,58,6,110,0,29.20,882,883,885,39.02,-84.4,5,87,317,12/09/04 14:42
ABE_CVG_30378,20041124,24/11/04 12:13,12,ABE,14737,0.01,OVC,2,54,52,93,7,100,0,29.43,375,385,378,40.39,-75.27,5,24/11/04 13:59,13,CVG,93814,0.0,BKN,10,61,57,87,12,160,0,28.39,882,883,885,39.02,-84.4,5,106,503,24/11/04 16:17
MKE_CVG_37249,20041108,08/11/04 16:55,16,MKE,14839,0.0,FEW,10,41,17,38,7,300,0,29.69,677,693,680,42.57,-87.54,6,08/11/04 19:11,19,CVG,93814,0.0,CLR,10,43,22,43,5,360,0,29.47,882,883,885,39.02,-84.4,5,76,318,08/11/04 19:11
PHL_BUF_29189,20040712,12/07/04 10:40,10,PHL,13739,0.73,BKN,1.25,69,67,93,10,070,0,30.04,59,28,62,39.52,-75.14,5,12/07/04 11:56,11,BUF,14733,0.0,FEW,7,76,69,79,7,170,0,29.17,714,705,717,42.56,-78.44,5,76,279,12/07/04 13:29
CVG_LGA_31966,20041130,30/11/04 17:35,17,CVG,93814,0.02,OVC,1.5,46,45,96,8,140,0,28.86,882,883,885,39.02,-84.4,5,30/11/04 19:33,19,LGA,14732,0.0,BKN,10,47,37,69,6,190,0,30.16,36,31,39,40.47,-73.53,5,118,585,30/11/04 19:33
